observation,Count
"('ill-prepared', 'CONJ')",1
"('ill-prepared', 'VERB')",1
"('ill-prepared', 'ADJ')",2
"('ill-prepared', 'ADP')",1
"('ill-prepared', 'PRON')",1
"('ill-prepared', 'DET')",1
"('ill-prepared', 'PRT')",1
"('ill-prepared', 'ADV')",1
"('ill-prepared', '.')",1
"('dervishes', 'X')",1
"('dervishes', 'NUM')",1
"('dervishes', 'NOUN')",2
"('dervishes', 'CONJ')",1
"('dervishes', 'VERB')",1
"('dervishes', 'ADJ')",1
"('dervishes', 'ADP')",1
"('dervishes', 'PRON')",1
"('dervishes', 'DET')",1
"('dervishes', 'PRT')",1
"('dervishes', 'ADV')",1
"('dervishes', '.')",1
"('Besides', 'X')",1
"('Besides', 'NUM')",1
"('Besides', 'NOUN')",1
"('Besides', 'CONJ')",1
"('Besides', 'VERB')",1
"('Besides', 'ADJ')",1
"('Besides', 'ADP')",3
"('Besides', 'PRON')",1
"('Besides', 'DET')",1
"('Besides', 'PRT')",1
"('Besides', 'ADV')",5
"('Besides', '.')",1
"('await', 'X')",1
"('await', 'NUM')",1
"('await', 'NOUN')",1
"('await', 'CONJ')",1
"('await', 'VERB')",2
"('await', 'ADJ')",1
"('await', 'ADP')",1
"('await', 'PRON')",1
"('await', 'DET')",1
"('await', 'PRT')",1
"('await', 'ADV')",1
"('await', '.')",1
"('stance', 'X')",1
"('stance', 'NUM')",1
"('stance', 'NOUN')",4
"('stance', 'CONJ')",1
"('stance', 'VERB')",1
"('stance', 'ADJ')",1
"('stance', 'ADP')",1
"('stance', 'PRON')",1
"('stance', 'DET')",1
"('stance', 'PRT')",1
"('stance', 'ADV')",1
"('stance', '.')",1
"('originally', 'X')",1
"('originally', 'NUM')",1
"('originally', 'NOUN')",1
"('originally', 'CONJ')",1
"('originally', 'VERB')",1
"('originally', 'ADJ')",1
"('originally', 'ADP')",1
"('originally', 'PRON')",1
"('originally', 'DET')",1
"('originally', 'PRT')",1
"('originally', 'ADV')",10
"('originally', '.')",1
"('chuckle', 'X')",1
"('chuckle', 'NUM')",1
"('chuckle', 'NOUN')",1
"('chuckle', 'CONJ')",1
"('chuckle', 'VERB')",2
"('chuckle', 'ADJ')",1
"('chuckle', 'ADP')",1
"('chuckle', 'PRON')",1
"('chuckle', 'DET')",1
"('chuckle', 'PRT')",1
"('chuckle', 'ADV')",1
"('chuckle', '.')",1
"('suspects', 'X')",1
"('suspects', 'NUM')",1
"('suspects', 'NOUN')",1
"('suspects', 'CONJ')",1
"('suspects', 'VERB')",4
"('suspects', 'ADJ')",1
"('suspects', 'ADP')",1
"('suspects', 'PRON')",1
"('suspects', 'DET')",1
"('suspects', 'PRT')",1
"('suspects', 'ADV')",1
"('suspects', '.')",1
"('Mainland', 'X')",1
"('Mainland', 'NUM')",1
"('Mainland', 'NOUN')",6
"('Mainland', 'CONJ')",1
"('Mainland', 'VERB')",1
"('Mainland', 'ADJ')",1
"('Mainland', 'ADP')",1
"('Mainland', 'PRON')",1
"('Mainland', 'DET')",1
"('Mainland', 'PRT')",1
"('Mainland', 'ADV')",1
"('Mainland', '.')",1
"(""Knill's"", 'X')",1
"(""Knill's"", 'NUM')",1
"(""Knill's"", 'NOUN')",2
"(""Knill's"", 'CONJ')",1
"(""Knill's"", 'VERB')",1
"(""Knill's"", 'ADJ')",1
"(""Knill's"", 'ADP')",1
"(""Knill's"", 'PRON')",1
"(""Knill's"", 'DET')",1
"(""Knill's"", 'PRT')",1
"(""Knill's"", 'ADV')",1
"(""Knill's"", '.')",1
"('beautiful', 'X')",1
"('beautiful', 'NUM')",1
"('beautiful', 'NOUN')",1
"('beautiful', 'CONJ')",1
"('beautiful', 'VERB')",1
"('beautiful', 'ADJ')",27
"('beautiful', 'ADP')",1
"('beautiful', 'PRON')",1
"('beautiful', 'DET')",1
"('beautiful', 'PRT')",1
"('beautiful', 'ADV')",1
"('beautiful', '.')",1
"('71', 'X')",1
"('71', 'NUM')",5
"('71', 'NOUN')",1
"('71', 'CONJ')",1
"('71', 'VERB')",1
"('71', 'ADJ')",1
"('71', 'ADP')",1
"('71', 'PRON')",1
"('71', 'DET')",1
"('71', 'PRT')",1
"('71', 'ADV')",1
"('71', '.')",1
"('degrees', 'X')",1
"('degrees', 'NUM')",1
"('degrees', 'NOUN')",2
"('degrees', 'CONJ')",1
"('degrees', 'VERB')",1
"('degrees', 'ADJ')",1
"('degrees', 'ADP')",1
"('degrees', 'PRON')",1
"('degrees', 'DET')",1
"('degrees', 'PRT')",1
"('degrees', 'ADV')",1
"('degrees', '.')",1
"('personnel', 'X')",1
"('personnel', 'NUM')",1
"('personnel', 'NOUN')",15
"('personnel', 'CONJ')",1
"('personnel', 'VERB')",1
"('personnel', 'ADJ')",1
"('personnel', 'ADP')",1
"('personnel', 'PRON')",1
"('personnel', 'DET')",1
"('personnel', 'PRT')",1
"('personnel', 'ADV')",1
"('personnel', '.')",1
"('vehicular', 'X')",1
"('vehicular', 'NUM')",1
"('vehicular', 'NOUN')",1
"('vehicular', 'CONJ')",1
"('vehicular', 'VERB')",1
"('vehicular', 'ADJ')",2
"('vehicular', 'ADP')",1
"('vehicular', 'PRON')",1
"('vehicular', 'DET')",1
"('vehicular', 'PRT')",1
"('vehicular', 'ADV')",1
"('vehicular', '.')",1
"('milestone', 'X')",1
"('milestone', 'NUM')",1
"('milestone', 'NOUN')",3
"('milestone', 'CONJ')",1
"('milestone', 'VERB')",1
"('milestone', 'ADJ')",1
"('milestone', 'ADP')",1
"('milestone', 'PRON')",1
"('milestone', 'DET')",1
"('milestone', 'PRT')",1
"('milestone', 'ADV')",1
"('milestone', '.')",1
"('wracked', 'X')",1
"('wracked', 'NUM')",1
"('wracked', 'NOUN')",1
"('wracked', 'CONJ')",1
"('wracked', 'VERB')",2
"('wracked', 'ADJ')",1
"('wracked', 'ADP')",1
"('wracked', 'PRON')",1
"('wracked', 'DET')",1
"('wracked', 'PRT')",1
"('wracked', 'ADV')",1
"('wracked', '.')",1
"('Administration', 'X')",1
"('Administration', 'NUM')",1
"('Administration', 'NOUN')",25
"('Administration', 'CONJ')",1
"('Administration', 'VERB')",1
"('Administration', 'ADJ')",1
"('Administration', 'ADP')",1
"('Administration', 'PRON')",1
"('Administration', 'DET')",1
"('Administration', 'PRT')",1
"('Administration', 'ADV')",1
"('Administration', '.')",1
"('Hoover', 'X')",1
"('Hoover', 'NUM')",1
"('Hoover', 'NOUN')",6
"('Hoover', 'CONJ')",1
"('Hoover', 'VERB')",1
"('Hoover', 'ADJ')",1
"('Hoover', 'ADP')",1
"('Hoover', 'PRON')",1
"('Hoover', 'DET')",1
"('Hoover', 'PRT')",1
"('Hoover', 'ADV')",1
"('Hoover', '.')",1
"('front-line', 'X')",1
"('front-line', 'NUM')",1
"('front-line', 'NOUN')",2
"('front-line', 'CONJ')",1
"('front-line', 'VERB')",1
"('front-line', 'ADJ')",1
"('front-line', 'ADP')",1
"('front-line', 'PRON')",1
"('front-line', 'DET')",1
"('front-line', 'PRT')",1
"('front-line', 'ADV')",1
"('front-line', '.')",1
"('purely', 'X')",1
"('purely', 'NUM')",1
"('purely', 'NOUN')",1
"('purely', 'CONJ')",1
"('purely', 'VERB')",1
"('purely', 'ADJ')",1
"('purely', 'ADP')",1
"('purely', 'PRON')",1
"('purely', 'DET')",1
"('purely', 'PRT')",1
"('purely', 'ADV')",7
"('purely', '.')",1
"('Mount', 'X')",1
"('Mount', 'NUM')",1
"('Mount', 'NOUN')",6
"('Mount', 'CONJ')",1
"('Mount', 'VERB')",1
"('Mount', 'ADJ')",1
"('Mount', 'ADP')",1
"('Mount', 'PRON')",1
"('Mount', 'DET')",1
"('Mount', 'PRT')",1
"('Mount', 'ADV')",1
"('Mount', '.')",1
"('pessimism', 'X')",1
"('pessimism', 'NUM')",1
"('pessimism', 'NOUN')",2
"('pessimism', 'CONJ')",1
"('pessimism', 'VERB')",1
"('pessimism', 'ADJ')",1
"('pessimism', 'ADP')",1
"('pessimism', 'PRON')",1
"('pessimism', 'DET')",1
"('pessimism', 'PRT')",1
"('pessimism', 'ADV')",1
"('pessimism', '.')",1
"('Molly', 'X')",1
"('Molly', 'NUM')",1
"('Molly', 'NOUN')",5
"('Molly', 'CONJ')",1
"('Molly', 'VERB')",1
"('Molly', 'ADJ')",1
"('Molly', 'ADP')",1
"('Molly', 'PRON')",1
"('Molly', 'DET')",1
"('Molly', 'PRT')",1
"('Molly', 'ADV')",1
"('Molly', '.')",1
"('troubles', 'X')",1
"('troubles', 'NUM')",1
"('troubles', 'NOUN')",14
"('troubles', 'CONJ')",1
"('troubles', 'VERB')",1
"('troubles', 'ADJ')",1
"('troubles', 'ADP')",1
"('troubles', 'PRON')",1
"('troubles', 'DET')",1
"('troubles', 'PRT')",1
"('troubles', 'ADV')",1
"('troubles', '.')",1
"('sharp', 'X')",1
"('sharp', 'NUM')",1
"('sharp', 'NOUN')",1
"('sharp', 'CONJ')",1
"('sharp', 'VERB')",1
"('sharp', 'ADJ')",7
"('sharp', 'ADP')",1
"('sharp', 'PRON')",1
"('sharp', 'DET')",1
"('sharp', 'PRT')",1
"('sharp', 'ADV')",1
"('sharp', '.')",1
"('def', 'X')",2
"('def', 'NUM')",1
"('def', 'NOUN')",1
"('def', 'CONJ')",1
"('def', 'VERB')",1
"('def', 'ADJ')",1
"('def', 'ADP')",1
"('def', 'PRON')",1
"('def', 'DET')",1
"('def', 'PRT')",1
"('def', 'ADV')",1
"('def', '.')",1
"('jewels', 'X')",1
"('jewels', 'NUM')",1
"('jewels', 'NOUN')",2
"('jewels', 'CONJ')",1
"('jewels', 'VERB')",1
"('jewels', 'ADJ')",1
"('jewels', 'ADP')",1
"('jewels', 'PRON')",1
"('jewels', 'DET')",1
"('jewels', 'PRT')",1
"('jewels', 'ADV')",1
"('jewels', '.')",1
"('Bishop', 'X')",1
"('Bishop', 'NUM')",1
"('Bishop', 'NOUN')",3
"('Bishop', 'CONJ')",1
"('Bishop', 'VERB')",1
"('Bishop', 'ADJ')",1
"('Bishop', 'ADP')",1
"('Bishop', 'PRON')",1
"('Bishop', 'DET')",1
"('Bishop', 'PRT')",1
"('Bishop', 'ADV')",1
"('Bishop', '.')",1
"('Bottom', 'X')",1
"('Bottom', 'NUM')",1
"('Bottom', 'NOUN')",2
"('Bottom', 'CONJ')",1
"('Bottom', 'VERB')",1
"('Bottom', 'ADJ')",1
"('Bottom', 'ADP')",1
"('Bottom', 'PRON')",1
"('Bottom', 'DET')",1
"('Bottom', 'PRT')",1
"('Bottom', 'ADV')",1
"('Bottom', '.')",1
"('Saba', 'X')",1
"('Saba', 'NUM')",1
"('Saba', 'NOUN')",2
"('Saba', 'CONJ')",1
"('Saba', 'VERB')",1
"('Saba', 'ADJ')",1
"('Saba', 'ADP')",1
"('Saba', 'PRON')",1
"('Saba', 'DET')",1
"('Saba', 'PRT')",1
"('Saba', 'ADV')",1
"('Saba', '.')",1
"('bravado', 'X')",1
"('bravado', 'NUM')",1
"('bravado', 'NOUN')",2
"('bravado', 'CONJ')",1
"('bravado', 'VERB')",1
"('bravado', 'ADJ')",1
"('bravado', 'ADP')",1
"('bravado', 'PRON')",1
"('bravado', 'DET')",1
"('bravado', 'PRT')",1
"('bravado', 'ADV')",1
"('bravado', '.')",1
"(""Baltimore's"", 'X')",1
"(""Baltimore's"", 'NUM')",1
"(""Baltimore's"", 'NOUN')",3
"(""Baltimore's"", 'CONJ')",1
"(""Baltimore's"", 'VERB')",1
"(""Baltimore's"", 'ADJ')",1
"(""Baltimore's"", 'ADP')",1
"(""Baltimore's"", 'PRON')",1
"(""Baltimore's"", 'DET')",1
"(""Baltimore's"", 'PRT')",1
"(""Baltimore's"", 'ADV')",1
"(""Baltimore's"", '.')",1
"('dowry', 'X')",1
"('dowry', 'NUM')",1
"('dowry', 'NOUN')",2
"('dowry', 'CONJ')",1
"('dowry', 'VERB')",1
"('dowry', 'ADJ')",1
"('dowry', 'ADP')",1
"('dowry', 'PRON')",1
"('dowry', 'DET')",1
"('dowry', 'PRT')",1
"('dowry', 'ADV')",1
"('dowry', '.')",1
"('pension', 'X')",1
"('pension', 'NUM')",1
"('pension', 'NOUN')",6
"('pension', 'CONJ')",1
"('pension', 'VERB')",1
"('pension', 'ADJ')",1
"('pension', 'ADP')",1
"('pension', 'PRON')",1
"('pension', 'DET')",1
"('pension', 'PRT')",1
"('pension', 'ADV')",1
"('pension', '.')",1
"('P.S.', 'X')",1
"('P.S.', 'NUM')",1
"('P.S.', 'NOUN')",1
"('P.S.', 'CONJ')",1
"('P.S.', 'VERB')",1
"('P.S.', 'ADJ')",1
"('P.S.', 'ADP')",1
"('P.S.', 'PRON')",1
"('P.S.', 'DET')",1
"('P.S.', 'PRT')",1
"('P.S.', 'ADV')",2
"('P.S.', '.')",1
"('1733', 'X')",1
"('1733', 'NUM')",2
"('1733', 'NOUN')",1
"('1733', 'CONJ')",1
"('1733', 'VERB')",1
"('1733', 'ADJ')",1
"('1733', 'ADP')",1
"('1733', 'PRON')",1
"('1733', 'DET')",1
"('1733', 'PRT')",1
"('1733', 'ADV')",1
"('1733', '.')",1
"('accuse', 'X')",1
"('accuse', 'NUM')",1
"('accuse', 'NOUN')",1
"('accuse', 'CONJ')",1
"('accuse', 'VERB')",3
"('accuse', 'ADJ')",1
"('accuse', 'ADP')",1
"('accuse', 'PRON')",1
"('accuse', 'DET')",1
"('accuse', 'PRT')",1
"('accuse', 'ADV')",1
"('accuse', '.')",1
"('reaffirm', 'X')",1
"('reaffirm', 'NUM')",1
"('reaffirm', 'NOUN')",1
"('reaffirm', 'CONJ')",1
"('reaffirm', 'VERB')",2
"('reaffirm', 'ADJ')",1
"('reaffirm', 'ADP')",1
"('reaffirm', 'PRON')",1
"('reaffirm', 'DET')",1
"('reaffirm', 'PRT')",1
"('reaffirm', 'ADV')",1
"('reaffirm', '.')",1
"('theology', 'X')",1
"('theology', 'NUM')",1
"('theology', 'NOUN')",12
"('theology', 'CONJ')",1
"('theology', 'VERB')",1
"('theology', 'ADJ')",1
"('theology', 'ADP')",1
"('theology', 'PRON')",1
"('theology', 'DET')",1
"('theology', 'PRT')",1
"('theology', 'ADV')",1
"('theology', '.')",1
"('nonchalant', 'X')",1
"('nonchalant', 'NUM')",1
"('nonchalant', 'NOUN')",1
"('nonchalant', 'CONJ')",1
"('nonchalant', 'VERB')",1
"('nonchalant', 'ADJ')",2
"('nonchalant', 'ADP')",1
"('nonchalant', 'PRON')",1
"('nonchalant', 'DET')",1
"('nonchalant', 'PRT')",1
"('nonchalant', 'ADV')",1
"('nonchalant', '.')",1
"('Tolubeyev', 'X')",1
"('Tolubeyev', 'NUM')",1
"('Tolubeyev', 'NOUN')",2
"('Tolubeyev', 'CONJ')",1
"('Tolubeyev', 'VERB')",1
"('Tolubeyev', 'ADJ')",1
"('Tolubeyev', 'ADP')",1
"('Tolubeyev', 'PRON')",1
"('Tolubeyev', 'DET')",1
"('Tolubeyev', 'PRT')",1
"('Tolubeyev', 'ADV')",1
"('Tolubeyev', '.')",1
"('steak', 'X')",1
"('steak', 'NUM')",1
"('steak', 'NOUN')",3
"('steak', 'CONJ')",1
"('steak', 'VERB')",1
"('steak', 'ADJ')",1
"('steak', 'ADP')",1
"('steak', 'PRON')",1
"('steak', 'DET')",1
"('steak', 'PRT')",1
"('steak', 'ADV')",1
"('steak', '.')",1
"('Reputedly', 'X')",1
"('Reputedly', 'NUM')",1
"('Reputedly', 'NOUN')",1
"('Reputedly', 'CONJ')",1
"('Reputedly', 'VERB')",1
"('Reputedly', 'ADJ')",1
"('Reputedly', 'ADP')",1
"('Reputedly', 'PRON')",1
"('Reputedly', 'DET')",1
"('Reputedly', 'PRT')",1
"('Reputedly', 'ADV')",2
"('Reputedly', '.')",1
"('lucky', 'X')",1
"('lucky', 'NUM')",1
"('lucky', 'NOUN')",1
"('lucky', 'CONJ')",1
"('lucky', 'VERB')",1
"('lucky', 'ADJ')",2
"('lucky', 'ADP')",1
"('lucky', 'PRON')",1
"('lucky', 'DET')",1
"('lucky', 'PRT')",1
"('lucky', 'ADV')",1
"('lucky', '.')",1
"('English', 'X')",1
"('English', 'NUM')",1
"('English', 'NOUN')",30
"('English', 'CONJ')",1
"('English', 'VERB')",1
"('English', 'ADJ')",24
"('English', 'ADP')",1
"('English', 'PRON')",1
"('English', 'DET')",1
"('English', 'PRT')",1
"('English', 'ADV')",1
"('English', '.')",1
"('McLemore', 'X')",1
"('McLemore', 'NUM')",1
"('McLemore', 'NOUN')",2
"('McLemore', 'CONJ')",1
"('McLemore', 'VERB')",1
"('McLemore', 'ADJ')",1
"('McLemore', 'ADP')",1
"('McLemore', 'PRON')",1
"('McLemore', 'DET')",1
"('McLemore', 'PRT')",1
"('McLemore', 'ADV')",1
"('McLemore', '.')",1
"('solace', 'X')",1
"('solace', 'NUM')",1
"('solace', 'NOUN')",4
"('solace', 'CONJ')",1
"('solace', 'VERB')",2
"('solace', 'ADJ')",1
"('solace', 'ADP')",1
"('solace', 'PRON')",1
"('solace', 'DET')",1
"('solace', 'PRT')",1
"('solace', 'ADV')",1
"('solace', '.')",1
"('race-drivers', 'X')",1
"('race-drivers', 'NUM')",1
"('race-drivers', 'NOUN')",4
"('race-drivers', 'CONJ')",1
"('race-drivers', 'VERB')",1
"('race-drivers', 'ADJ')",1
"('race-drivers', 'ADP')",1
"('race-drivers', 'PRON')",1
"('race-drivers', 'DET')",1
"('race-drivers', 'PRT')",1
"('race-drivers', 'ADV')",1
"('race-drivers', '.')",1
"('speculated', 'X')",1
"('speculated', 'NUM')",1
"('speculated', 'NOUN')",1
"('speculated', 'CONJ')",1
"('speculated', 'VERB')",2
"('speculated', 'ADJ')",1
"('speculated', 'ADP')",1
"('speculated', 'PRON')",1
"('speculated', 'DET')",1
"('speculated', 'PRT')",1
"('speculated', 'ADV')",1
"('speculated', '.')",1
"('Hubert', 'X')",1
"('Hubert', 'NUM')",1
"('Hubert', 'NOUN')",4
"('Hubert', 'CONJ')",1
"('Hubert', 'VERB')",1
"('Hubert', 'ADJ')",1
"('Hubert', 'ADP')",1
"('Hubert', 'PRON')",1
"('Hubert', 'DET')",1
"('Hubert', 'PRT')",1
"('Hubert', 'ADV')",1
"('Hubert', '.')",1
"('instructed', 'X')",1
"('instructed', 'NUM')",1
"('instructed', 'NOUN')",1
"('instructed', 'CONJ')",1
"('instructed', 'VERB')",4
"('instructed', 'ADJ')",1
"('instructed', 'ADP')",1
"('instructed', 'PRON')",1
"('instructed', 'DET')",1
"('instructed', 'PRT')",1
"('instructed', 'ADV')",1
"('instructed', '.')",1
"('chapter', 'X')",1
"('chapter', 'NUM')",1
"('chapter', 'NOUN')",6
"('chapter', 'CONJ')",1
"('chapter', 'VERB')",1
"('chapter', 'ADJ')",1
"('chapter', 'ADP')",1
"('chapter', 'PRON')",1
"('chapter', 'DET')",1
"('chapter', 'PRT')",1
"('chapter', 'ADV')",1
"('chapter', '.')",1
"('Ozarks', 'X')",1
"('Ozarks', 'NUM')",1
"('Ozarks', 'NOUN')",2
"('Ozarks', 'CONJ')",1
"('Ozarks', 'VERB')",1
"('Ozarks', 'ADJ')",1
"('Ozarks', 'ADP')",1
"('Ozarks', 'PRON')",1
"('Ozarks', 'DET')",1
"('Ozarks', 'PRT')",1
"('Ozarks', 'ADV')",1
"('Ozarks', '.')",1
"('Wells', 'X')",1
"('Wells', 'NUM')",1
"('Wells', 'NOUN')",4
"('Wells', 'CONJ')",1
"('Wells', 'VERB')",1
"('Wells', 'ADJ')",1
"('Wells', 'ADP')",1
"('Wells', 'PRON')",1
"('Wells', 'DET')",1
"('Wells', 'PRT')",1
"('Wells', 'ADV')",1
"('Wells', '.')",1
"('shooting', 'X')",1
"('shooting', 'NUM')",1
"('shooting', 'NOUN')",3
"('shooting', 'CONJ')",1
"('shooting', 'VERB')",4
"('shooting', 'ADJ')",1
"('shooting', 'ADP')",1
"('shooting', 'PRON')",1
"('shooting', 'DET')",1
"('shooting', 'PRT')",1
"('shooting', 'ADV')",1
"('shooting', '.')",1
"('Blanchard', 'X')",1
"('Blanchard', 'NUM')",1
"('Blanchard', 'NOUN')",3
"('Blanchard', 'CONJ')",1
"('Blanchard', 'VERB')",1
"('Blanchard', 'ADJ')",1
"('Blanchard', 'ADP')",1
"('Blanchard', 'PRON')",1
"('Blanchard', 'DET')",1
"('Blanchard', 'PRT')",1
"('Blanchard', 'ADV')",1
"('Blanchard', '.')",1
"('Greenock', 'X')",1
"('Greenock', 'NUM')",1
"('Greenock', 'NOUN')",2
"('Greenock', 'CONJ')",1
"('Greenock', 'VERB')",1
"('Greenock', 'ADJ')",1
"('Greenock', 'ADP')",1
"('Greenock', 'PRON')",1
"('Greenock', 'DET')",1
"('Greenock', 'PRT')",1
"('Greenock', 'ADV')",1
"('Greenock', '.')",1
"('21st', 'X')",1
"('21st', 'NUM')",1
"('21st', 'NOUN')",1
"('21st', 'CONJ')",1
"('21st', 'VERB')",1
"('21st', 'ADJ')",2
"('21st', 'ADP')",1
"('21st', 'PRON')",1
"('21st', 'DET')",1
"('21st', 'PRT')",1
"('21st', 'ADV')",1
"('21st', '.')",1
"('knowing', 'X')",1
"('knowing', 'NUM')",1
"('knowing', 'NOUN')",1
"('knowing', 'CONJ')",1
"('knowing', 'VERB')",4
"('knowing', 'ADJ')",1
"('knowing', 'ADP')",1
"('knowing', 'PRON')",1
"('knowing', 'DET')",1
"('knowing', 'PRT')",1
"('knowing', 'ADV')",1
"('knowing', '.')",1
"('boil', 'X')",1
"('boil', 'NUM')",1
"('boil', 'NOUN')",2
"('boil', 'CONJ')",1
"('boil', 'VERB')",1
"('boil', 'ADJ')",1
"('boil', 'ADP')",1
"('boil', 'PRON')",1
"('boil', 'DET')",1
"('boil', 'PRT')",1
"('boil', 'ADV')",1
"('boil', '.')",1
"('weightlessness', 'X')",1
"('weightlessness', 'NUM')",1
"('weightlessness', 'NOUN')",2
"('weightlessness', 'CONJ')",1
"('weightlessness', 'VERB')",1
"('weightlessness', 'ADJ')",1
"('weightlessness', 'ADP')",1
"('weightlessness', 'PRON')",1
"('weightlessness', 'DET')",1
"('weightlessness', 'PRT')",1
"('weightlessness', 'ADV')",1
"('weightlessness', '.')",1
"('Worlders', 'X')",1
"('Worlders', 'NUM')",1
"('Worlders', 'NOUN')",2
"('Worlders', 'CONJ')",1
"('Worlders', 'VERB')",1
"('Worlders', 'ADJ')",1
"('Worlders', 'ADP')",1
"('Worlders', 'PRON')",1
"('Worlders', 'DET')",1
"('Worlders', 'PRT')",1
"('Worlders', 'ADV')",1
"('Worlders', '.')",1
"('parlor', 'X')",1
"('parlor', 'NUM')",1
"('parlor', 'NOUN')",3
"('parlor', 'CONJ')",1
"('parlor', 'VERB')",1
"('parlor', 'ADJ')",1
"('parlor', 'ADP')",1
"('parlor', 'PRON')",1
"('parlor', 'DET')",1
"('parlor', 'PRT')",1
"('parlor', 'ADV')",1
"('parlor', '.')",1
"('honoring', 'X')",1
"('honoring', 'NUM')",1
"('honoring', 'NOUN')",1
"('honoring', 'CONJ')",1
"('honoring', 'VERB')",4
"('honoring', 'ADJ')",1
"('honoring', 'ADP')",1
"('honoring', 'PRON')",1
"('honoring', 'DET')",1
"('honoring', 'PRT')",1
"('honoring', 'ADV')",1
"('honoring', '.')",1
"('agrees', 'X')",1
"('agrees', 'NUM')",1
"('agrees', 'NOUN')",1
"('agrees', 'CONJ')",1
"('agrees', 'VERB')",2
"('agrees', 'ADJ')",1
"('agrees', 'ADP')",1
"('agrees', 'PRON')",1
"('agrees', 'DET')",1
"('agrees', 'PRT')",1
"('agrees', 'ADV')",1
"('agrees', '.')",1
"('theatergoers', 'X')",1
"('theatergoers', 'NUM')",1
"('theatergoers', 'NOUN')",2
"('theatergoers', 'CONJ')",1
"('theatergoers', 'VERB')",1
"('theatergoers', 'ADJ')",1
"('theatergoers', 'ADP')",1
"('theatergoers', 'PRON')",1
"('theatergoers', 'DET')",1
"('theatergoers', 'PRT')",1
"('theatergoers', 'ADV')",1
"('theatergoers', '.')",1
"('proper', 'X')",1
"('proper', 'NUM')",1
"('proper', 'NOUN')",1
"('proper', 'CONJ')",1
"('proper', 'VERB')",1
"('proper', 'ADJ')",10
"('proper', 'ADP')",1
"('proper', 'PRON')",1
"('proper', 'DET')",1
"('proper', 'PRT')",1
"('proper', 'ADV')",1
"('proper', '.')",1
"('extraordinary', 'X')",1
"('extraordinary', 'NUM')",1
"('extraordinary', 'NOUN')",1
"('extraordinary', 'CONJ')",1
"('extraordinary', 'VERB')",1
"('extraordinary', 'ADJ')",9
"('extraordinary', 'ADP')",1
"('extraordinary', 'PRON')",1
"('extraordinary', 'DET')",1
"('extraordinary', 'PRT')",1
"('extraordinary', 'ADV')",1
"('extraordinary', '.')",1
"('Musica', 'X')",2
"('Musica', 'NUM')",1
"('Musica', 'NOUN')",1
"('Musica', 'CONJ')",1
"('Musica', 'VERB')",1
"('Musica', 'ADJ')",1
"('Musica', 'ADP')",1
"('Musica', 'PRON')",1
"('Musica', 'DET')",1
"('Musica', 'PRT')",1
"('Musica', 'ADV')",1
"('Musica', '.')",1
"('vague', 'X')",1
"('vague', 'NUM')",1
"('vague', 'NOUN')",1
"('vague', 'CONJ')",1
"('vague', 'VERB')",1
"('vague', 'ADJ')",4
"('vague', 'ADP')",1
"('vague', 'PRON')",1
"('vague', 'DET')",1
"('vague', 'PRT')",1
"('vague', 'ADV')",1
"('vague', '.')",1
"('Wragge', 'X')",1
"('Wragge', 'NUM')",1
"('Wragge', 'NOUN')",2
"('Wragge', 'CONJ')",1
"('Wragge', 'VERB')",1
"('Wragge', 'ADJ')",1
"('Wragge', 'ADP')",1
"('Wragge', 'PRON')",1
"('Wragge', 'DET')",1
"('Wragge', 'PRT')",1
"('Wragge', 'ADV')",1
"('Wragge', '.')",1
"('administrators', 'X')",1
"('administrators', 'NUM')",1
"('administrators', 'NOUN')",2
"('administrators', 'CONJ')",1
"('administrators', 'VERB')",1
"('administrators', 'ADJ')",1
"('administrators', 'ADP')",1
"('administrators', 'PRON')",1
"('administrators', 'DET')",1
"('administrators', 'PRT')",1
"('administrators', 'ADV')",1
"('administrators', '.')",1
"('metropolitian', 'X')",1
"('metropolitian', 'NUM')",1
"('metropolitian', 'NOUN')",1
"('metropolitian', 'CONJ')",1
"('metropolitian', 'VERB')",1
"('metropolitian', 'ADJ')",2
"('metropolitian', 'ADP')",1
"('metropolitian', 'PRON')",1
"('metropolitian', 'DET')",1
"('metropolitian', 'PRT')",1
"('metropolitian', 'ADV')",1
"('metropolitian', '.')",1
"('safeguard', 'X')",1
"('safeguard', 'NUM')",1
"('safeguard', 'NOUN')",2
"('safeguard', 'CONJ')",1
"('safeguard', 'VERB')",1
"('safeguard', 'ADJ')",1
"('safeguard', 'ADP')",1
"('safeguard', 'PRON')",1
"('safeguard', 'DET')",1
"('safeguard', 'PRT')",1
"('safeguard', 'ADV')",1
"('safeguard', '.')",1
"('small-boat', 'X')",1
"('small-boat', 'NUM')",1
"('small-boat', 'NOUN')",2
"('small-boat', 'CONJ')",1
"('small-boat', 'VERB')",1
"('small-boat', 'ADJ')",1
"('small-boat', 'ADP')",1
"('small-boat', 'PRON')",1
"('small-boat', 'DET')",1
"('small-boat', 'PRT')",1
"('small-boat', 'ADV')",1
"('small-boat', '.')",1
"('buildup', 'X')",1
"('buildup', 'NUM')",1
"('buildup', 'NOUN')",2
"('buildup', 'CONJ')",1
"('buildup', 'VERB')",1
"('buildup', 'ADJ')",1
"('buildup', 'ADP')",1
"('buildup', 'PRON')",1
"('buildup', 'DET')",1
"('buildup', 'PRT')",1
"('buildup', 'ADV')",1
"('buildup', '.')",1
"('punted', 'X')",1
"('punted', 'NUM')",1
